symbol,companyName,open,close,high,low,latestPrice,latestVolume,previousClose,change,changePercent,avgTotalVolume,marketCap,week52High,week52Low,ytdChange,primaryExchange,previousVolume,volume,peRatio,sector
OXFD,Oxford Immunotec Global Plc,12.55,12.26,12.76,11.96,12.26,174167,12.49,-0.23,-0.01841,325459,318097960,17.77,8.37,-0.28291,NASDAQ,287127,0,-50.45,Health Technology
CLAR,Clarus Corp.,10.61,10.71,10.765,10.25,10.71,94702,10.37,0.34,0.03279,124642,318725316,15.07,7.86,-0.18091,NASDAQ,102570,0,21,Consumer Durables
FLDM,Fluidigm Corp.,4.7,4.52,4.7,4.39,4.52,1141222,4.69,-0.17,-0.03625,2751229,319591572,14.3,1.17,0.25145,NASDAQ,1530326,0,-5.7,Health Technology
POWL,"Powell Industries, Inc.",27.51,27.58,27.74,26.56,27.58,150613,26.81,0.77,0.02872,71847,320314120,50.81,15.62,-0.41358,NASDAQ,161532,0,14.66,Producer Manufacturing
CATS,"Catasys, Inc.",19.5,18.86,19.6,17.67,18.86,456828,19.44,-0.58,-0.02984,615873,320342758,32.55,8.55,0.10626,NASDAQ,311978,0,-10.3,Health Services
BWMCU,Boxwood Merger Corp.,,,10.8,10.8,10.8,0,,,,,320547542,10.8,9.35,0,NASDAQ,,0,,Finance
FMCIU,Forum Merger Ii Corp.,12,12.5,12.86,12,12.5,1823,,,,,320630000,10.24,9.95,0,NASDAQ,,0,,Finance
NFIN,Netfin Acquisition Corp.,9.96,9.94,10.01,9.94,9.94,320,10.03,-0.09,-0.00897,88971,321121640,10.05,8.7,-0.01097,NASDAQ,86,0,111.69,Finance
CRSAU,Crescent Acquisition Corp.,10.31,10.31,10.31,10.31,10.31,2,,,,,322187500,0,0,0,NASDAQ,,0,,Finance
CMCTP,CIM Commercial Trust Corp.,21.39,21.74,21.74,21.39,21.74,201,21.74,0,0,25,322347676,30.25,22.8,-0.1756,NASDAQ,,0,,Finance
HEBT,"Hebron Technology Co., Ltd.",18.42,18.22,19.35,17.2,18.22,95395,17.51,0.71,0.04055,96318,322685310,20.19,0.79,2.13915,NASDAQ,380078,0,108.19,Producer Manufacturing
DXPE,"DXP Enterprises, Inc.",17.67,18.23,18.54,17.26,18.23,136495,16.98,1.25,0.07362,155100,323073883,43.94,10.44,-0.47288,NASDAQ,149491,0,9.35,Distribution Services
TXMD,"TherapeuticsMD, Inc.",1.22,1.19,1.25,1.14,1.19,4307393,1.22,-0.03,-0.02459,5566249,323302770,4.32,0.853,-0.53289,NASDAQ,5209865,0,-1.57,Health Technology
SMMCU,South Mountain Merger Corp.,10.35,10.35,10.49,10.35,10.35,106,,,,,323437500,0,0,0,NASDAQ,,0,,Finance
MNKD,MannKind Corp.,1.51,1.52,1.55,1.44,1.52,2508131,1.49,0.03,0.02013,2094462,323969760,1.88,0.8,0.16303,NASDAQ,3552929,0,-6.59,Health Technology
CATC,Cambridge Bancorp,57,59.81,60.7,55.985,59.81,31116,56.37,3.44,0.06103,18959,323982995,85.29,44.2,-0.18807,NASDAQ,15674,0,11.39,Finance
CPSI,"Computer Programs & Systems, Inc.",22.44,22.37,22.79,21.73,22.37,116665,22.12,0.25,0.0113,104392,324635677,35.78,16.93,-0.1468,NASDAQ,87473,0,15.22,Technology Services
VALU,"Value Line, Inc.",,,,,33.7,1416,34.5,-0.8,-0.02319,6490,324935400,36.6,18.4,0.137678,NASDAQ,6113,0,25.76,Commercial Services
ARTNA,Artesian Resources Corp.,35.28,34.95,35.28,34.53,34.95,33378,34.53,0.42,0.01216,30003,325400297,39.6,30.01,-0.04734,NASDAQ,29390,0,21.06,Utilities
CHSCL,"CHS, Inc.",26.56,26.55,26.56,26.46,26.55,31482,26.56,-0.01,-0.00038,32485,325821600,29.49,18,-0.03458,NASDAQ,18277,0,,Process Industries
LNDC,Landec Corp.,10.94,11.2,11.28,10.71,11.2,94712,10.77,0.43,0.03993,143997,326838400,12.46,7.53,0.01983,NASDAQ,114753,0,-14.01,Consumer Non-Durables
CDEV,"Centennial Resource Development, Inc.",1.22,1.18,1.225,1.03,1.18,12318591,1.15,0.03,0.02609,22829702,326956760,8.76,0.2352,-0.72121,NASDAQ,14669777,0,-0.62,Energy Minerals
TKKSU,Glory Star New Media Group Holdings Ltd.,,,10.4,10.4,10.4,0,,,,,327080000,10.4,10,0,NASDAQ,,0,,Finance
FSRVU,Finserv Acquisition Corp.,,,10.25,10.25,10.25,0,,,,,327128750,0,0,0,NASDAQ,,0,,Finance
BCOV,"Brightcove, Inc.",8.22,8.41,8.45,8.02,8.41,159419,8.15,0.26,0.0319,173753,327797411,12.88,5.44,-0.0025,NASDAQ,118018,0,-13.11,Technology Services
MPAA,"Motorcar Parts of America, Inc.",,,,,17.31,66196,17.7,-0.39,-0.02203,124114,328284150,24.6,13.41,-0.24473,NASDAQ,123288,0,-171.9,Distribution Services
LNDC,Landec Corp.,,,,,11.26,83166,11.34,-0.08,-0.00705,118590,328375380,13.24,9,-0.02195,NASDAQ,62991,0,-30.64,Distribution Services
GERN,Geron Corp.,1.63,1.64,1.71,1.6,1.64,2356782,1.59,0.05,0.03145,3125711,328593680,2.4,0.75,0.23735,NASDAQ,4151422,0,-4.59,Health Technology
GPP,Green Plains Partners LP,14.06,14.2,14.26,14.01,14.2,69751,14.2,0,0,72675,328886200,16.47,12.53,0.014286,NASDAQ,99765,0,7.79,Industrial Services
PFLT,PennantPark Floating Rate Capital Ltd.,8.65,8.51,8.73,8.27,8.51,397207,8.45,0.06,0.0071,293471,329950571,12.67,3.34,-0.301,NASDAQ,276533,0,431.98,Finance
NFINU,Netfin Acquisition Corp.,10.24,10.24,10.25,10.24,10.24,7015,,,,,330813440,0,0,0,NASDAQ,,0,,Finance
MNLO,"Menlo Therapeutics, Inc.",2.49,2.43,2.55,2.3,2.43,4646929,2.4,0.03,0.0125,3943159,331104510,7.48,1,-0.4748,NASDAQ,9338875,0,-0.75,Health Technology
RECN,"Resources Connection, Inc.",10.46,10.32,10.85,10.215,10.32,162103,10.97,-0.65,-0.05925,189689,331684800,17.93,8.66,-0.44425,NASDAQ,272153,0,10.13,Commercial Services
VTIQW,VectoIQ Acquisition Corp.,11.59,11.19,11.8,10.08,11.2,951735,,,,,331968000,0.7,0.39,0,NASDAQ,,0,,Finance
VLGEA,"Village Super Market, Inc.",23.32,23.2,23.378,22.98,23.2,139969,23.1,0.1,0.00433,65747,332612554,28.71,16.48,0.00003,NASDAQ,50775,0,18.56,Retail Trade
CCAP,"Crescent Capital BDC, Inc.",12.07,11.82,12.07,11.15,11.82,119013,11.16,0.66,0.05914,38001,332938668,17.99,6.21,-0.22406,NASDAQ,28605,0,-6.94,Finance
IBCP,Independent Bank Corp. (Michigan),14.75,15.24,15.32,14.36,15.24,124696,14.15,1.09,0.07703,101420,333646272,23.93,9.19,-0.25037,NASDAQ,95619,0,8.23,Finance
UFPT,"UFP Technologies, Inc.",44.54,44.65,44.95,42.73,44.65,34359,43.94,0.71,0.01616,34749,334115950,52.59,30.8,-0.08094,NASDAQ,23511,0,16.68,Process Industries
CRAI,"CRA International, Inc.",41.78,42.9,43.53,41.34,42.9,29361,41.22,1.68,0.04076,39303,334157967,58.19,21.96,-0.17484,NASDAQ,28986,0,14.91,Commercial Services
EIGR,"Eiger BioPharmaceuticals, Inc.",13.44,13.35,13.44,12.73,13.35,294698,13.37,-0.02,-0.0015,404893,334502940,15.82,4.55,-0.1156,NASDAQ,509757,0,-4.73,Health Technology
SENEB,Seneca Foods Corp.,34.55,36.55,36.55,34.55,36.55,1,36.55,0,0,49,334585279,41,24.33,-0.0253,NASDAQ,,0,14.82,Consumer Non-Durables
HIFS,Hingham Institution for Savings,151.95,159.15,161.18,151.95,159.15,9331,156.32,2.83,0.0181,5192,335169900,216.82,125.55,-0.2234,NASDAQ,3497,0,10.86,Finance
CHSCO,"CHS, Inc.",27.5,27.37,27.5,27.26,27.37,5347,27.49,-0.12,-0.00437,17506,335884640,28.88,19.59,-0.00217,NASDAQ,5700,0,,Process Industries
DGII,"Digi International, Inc.",11.53,11.64,11.74,11.23,11.64,162903,11.37,0.27,0.02375,161832,337035036,18.99,6.18,-0.32705,NASDAQ,128163,0,53.76,Electronic Technology
CTAC,ChaSerg Technology Acquisition Corp.,,,,,12,0,12,0,0,492647,337680000,13.51,9.8,0.107011,NASDAQ,151631,0,140.52,Finance
SELB,"Selecta Biosciences, Inc.",3.97,3.86,4,3.69,3.86,556022,3.92,-0.06,-0.01531,736065,337710242,4.83,1.28,0.58639,NASDAQ,629637,0,-3.46,Health Technology
SENEA,Seneca Foods Corp.,35.84,36.91,37.26,34.865,36.91,34999,35.46,1.45,0.04089,38890,337880784,41.88,22.48,-0.04571,NASDAQ,47702,0,14.97,Consumer Non-Durables
MOFG,"MidWestOne Financial Group, Inc.",20.21,21.03,21.39,19.377,21.03,41006,19.48,1.55,0.07957,45019,338368494,39.03,15.25,-0.34303,NASDAQ,81635,0,9.64,Finance
LNDC,Landec Corp.,11.45,11.62,11.8,11.45,11.62,98731,11.51,0.11,0.00956,180162,338874060,13.24,9,0.049846,NASDAQ,96998,0,-31.62,Process Industries
HIBB,"Hibbett Sports, Inc.",19.82,19.56,20.48,18.73,19.56,604893,18.72,0.84,0.04487,436453,339060864,30.98,7.33,-0.26103,NASDAQ,1344245,0,-20.89,Retail Trade
ICLK,iClick Interactive Asia Group Ltd.,5.58,5.29,5.62,5.135,5.29,864708,5.47,-0.18,-0.03291,391762,339186717,5.69,2.73,0.59979,NASDAQ,1506345,0,-21.07,Commercial Services
VSEC,VSE Corp.,,,,,30.93,24205,31.22,-0.29,-0.00929,16152,339302100,41.14,24.06,-0.185588,NASDAQ,15113,0,9.33,Electronic Technology
PAE,"PAE, Inc.",9.94,9.1,9.94,9.05,9.1,309322,9.13,-0.03,-0.00329,478699,341250000,12.76,3.1,-0.124912,NASDAQ,188815,309322,-104.84,Finance
FLGT,"Fulgent Genetics, Inc.",15.38,15.82,16.12,14.26,15.82,337790,15.48,0.34,0.02196,442735,343260778,20.6,5.25,0.24076,NASDAQ,262414,0,-1883.33,Health Services
CHSCP,"CHS, Inc.",28.18,28,28.18,27.84,28,19103,28.07,-0.07,-0.00249,14313,343616000,29.8,24,-0.00389,NASDAQ,8768,0,,Process Industries
RIGL,"Rigel Pharmaceuticals, Inc.",1.99,2.04,2.05,1.913,2.04,2051282,1.98,0.06,0.0303,1792355,343882800,3.1,1.23,-0.0253,NASDAQ,1625207,0,-12.12,Health Technology
PAE,"PAE, Inc.",9.37,9.19,9.55,9.06,9.19,336561,9.34,-0.15,-0.01606,439222,344625000,12.76,3.1,-0.12816,NASDAQ,388456,0,-105.88,Commercial Services
SPPI,"Spectrum Pharmaceuticals, Inc.",3.04,3.01,3.05,2.9,3.01,1604668,2.99,0.02,0.00669,1243835,345544990,10.57,1.74,-0.18201,NASDAQ,1231873,0,-2.48,Health Technology
GPRE,"Green Plains, Inc.",9.67,9.76,9.81,9.19,9.76,410068,9.47,0.29,0.03062,673274,346422416,16.49,3.77,-0.35048,NASDAQ,655139,0,-2.57,Process Industries
STRO,"Sutro Biopharma, Inc.",9.71,9.68,9.785,9.13,9.68,44539,9.73,-0.05,-0.00514,106825,347301944,12.75,6,-0.13624,NASDAQ,76143,0,-3.65,Health Technology
GNLN,"Greenlane Holdings, Inc.",3.44,3.67,3.81,3.25,3.67,328985,3.44,0.23,0.06686,237963,349462714,15.98,1.02,0.18236,NASDAQ,984602,0,-1.38,Distribution Services
KMDA,Kamada Ltd.,7.62,7.86,8.41,7.08,7.86,378807,7.65,0.21,0.02745,100457,349925628,9.75,4.4,0.16005,NASDAQ,322059,0,12.19,Health Technology
GBLIZ,Global Indemnity Ltd.,24.51,24.51,24.88,24.51,24.51,2815,24.48,0.03,0.00123,6525,350943151,27.06,12.5,-0.05427,NASDAQ,3008,0,,Finance
CTSO,CytoSorbents Corp.,10.65,9.72,10.8,9.42,9.72,1104841,10.52,-0.8,-0.07605,796711,352165320,11.24,3.49,1.42265,NASDAQ,1024687,0,-17.82,Health Technology
UTMD,"Utah Medical Products, Inc.",91,96.75,97,90.32,96.75,17084,90.64,6.11,0.06741,9086,352405103,112.26,75.33,-0.03959,NASDAQ,8148,0,24.42,Health Technology
GXGX,GX Acquisition Corp.,9.92,9.81,9.9,9.81,9.81,27,9.81,0,0,128532,352546875,10.07,9.3,-0.0131,NASDAQ,3724,0,98.89,Finance
NEBU,Nebula Acquisition Corp.,10.27,10.26,10.3,10.1,10.26,194915,10.26,0,0,153186,352687500,11.31,9.82,-0.0144,NASDAQ,194113,0,257.79,Finance
OSMT,Osmotica Pharmaceuticals Plc,5.34,5.99,6.05,5.28,5.99,861638,5.32,0.67,0.12594,200315,352805010,7.97,2.25,-0.02446,NASDAQ,1586568,0,-1.18,Health Technology
FFIC,Flushing Financial Corp.,11.9,12.51,12.67,11.74,12.51,208873,11.52,0.99,0.08594,157119,352963395,22.97,8.86,-0.33806,NASDAQ,178623,0,10.95,Finance
PAYS,"PaySign, Inc.",7.43,7.19,7.47,7.01,7.19,403045,7.38,-0.19,-0.02575,597382,353487003,18.67,3.63,-0.32015,NASDAQ,963915,0,42.27,Commercial Services
YI,"111, Inc.",7.36,7.64,7.65,7.31,7.64,61723,7.4,0.24,0.03243,154487,354185747,8.7,2.29,0.27273,NASDAQ,46533,0,-8.64,Retail Trade
MEIP,"MEI Pharma, Inc.",3.58,3.36,3.58,3.08,3.36,1737065,3.5,-0.14,-0.04,1759813,356156640,3.77,0.72,0.2933,NASDAQ,1917623,0,-11.3,Health Technology
GBLI,Global Indemnity Ltd.,24.96,24.89,25.3,24.75,24.89,49348,24.67,0.22,0.00892,25011,356384130,34.65,22.17,-0.15248,NASDAQ,31125,0,59.32,Finance
FCEL,"FuelCell Energy, Inc.",1.67,1.69,1.78,1.62,1.69,12057158,1.7,-0.01,-0.00588,38817191,356532540,11.28,0.134,-0.165084,NASDAQ,9359257,0,-0.26,Producer Manufacturing
IIIN,"Insteel Industries, Inc.",17.92,18.53,18.69,17.13,18.53,80625,17.55,0.98,0.05584,101322,356906330,26.61,10,-0.09106,NASDAQ,70359,0,66.85,Producer Manufacturing
GBLIL,Global Indemnity Ltd.,24.8,24.93,24.95,24.8,24.93,4720,24.5,0.43,0.01755,5935,356956864,27.55,10.9,-0.05225,NASDAQ,4416,0,,Finance
UIHC,United Insurance Holdings Corp.,7.68,8.31,8.39,7.5,8.31,133962,7.45,0.86,0.11544,92699,357192054,14.96,6.99,-0.22816,NASDAQ,171615,0,-6.83,Finance
BRY,Berry Corp.,4.74,4.48,4.817,4.32,4.48,648968,4.63,-0.15,-0.0324,579506,357317632,11.72,1.82,-0.5588,NASDAQ,484390,0,-9.09,Energy Minerals
VRCA,"Verrica Pharmaceuticals, Inc.",12.41,13.86,14.47,12.042,13.86,84538,12.03,1.83,0.15212,49678,357788970,18.67,6.79,0.01192,NASDAQ,46180,0,-11.31,Health Technology
FMNB,Farmers National Banc Corp.,11.98,12.7,12.84,11.885,12.7,72516,11.6,1.1,0.09483,77434,357842820,16.5,9.82,-0.12887,NASDAQ,81911,0,9.84,Finance
RDIB,"Reading International, Inc.",16,16.5,17.05,16,16.5,191,16.19,0.31,0.01915,261,358356900,41.49,14.75,-0.36975,NASDAQ,4,0,-13.74,Finance
THCB,Tuscan Holdings Corp.,10.07,10.1,10.1,10.06,10.1,29228,10.06,0.04,0.00398,103287,358418700,10.17,9.16,0.01698,NASDAQ,1528,0,73.88,Finance
DHIL,"Diamond Hill Investment Group, Inc.",108.23,110.85,111.64,107.385,110.85,15633,106.42,4.43,0.04163,20241,358620812,150,75,-0.17277,NASDAQ,18494,0,9.56,Finance
ETNB,"89bio, Inc.",26.24,26,26.75,25.75,26,18335,26.1,-0.1,-0.00383,36255,358641400,47.25,14,-0.04933,NASDAQ,50629,0,,Health Technology
CCBG,"Capital City Bank Group, Inc.",20.67,21.34,21.8,20.21,21.34,61705,19.98,1.36,0.06807,56842,358763812,30.95,15.61,-0.23503,NASDAQ,57210,0,12.49,Finance
LOOP,"Loop Industries, Inc.",8.77,9,9.212,8.71,9,28362,8.52,0.48,0.05634,42151,359252100,18.65,6.05,-0.05076,NASDAQ,40432,0,-23.56,Process Industries
THCBU,Tuscan Holdings Corp.,,,10.22,10.22,10.22,0,,,,,362677140,0,0,0,NASDAQ,,0,,Finance
ITRN,Ituran Location & Control Ltd.,18,17.3,18,17.07,17.3,25307,17.7,-0.4,-0.0226,52862,362748130,33.81,11.01,-0.3358,NASDAQ,48312,0,70.73,Electronic Technology
DGICB,"Donegal Group, Inc.",11.64,12.5,12.96,11.64,12.5,12,12.5,0,0,724,362880000,14.8,10.51,0.0297,NASDAQ,769,0,14.02,Finance
WVE,Wave Life Sciences Ltd.,10.78,10.41,11.09,10,10.41,364170,10.7,-0.29,-0.0271,542035,363230925,39.98,6.61,0.2677,NASDAQ,458173,0,-1.82,Health Technology
HBT,"HBT Financial, Inc.",12.95,13.23,13.523,12.88,13.23,113551,12.71,0.52,0.04091,72683,363260079,20.71,9.11,-0.26279,NASDAQ,54040,0,,Finance
DTIL,"Precision BioSciences, Inc.",7.72,7.02,7.79,6.9,7.02,790237,7.64,-0.62,-0.08115,496832,364067028,23.67,4.6,-0.58365,NASDAQ,717768,0,-4.06,Health Technology
MTSC,MTS Systems Corp.,18.79,18.94,19.77,18.38,18.94,414181,17.81,1.13,0.06345,285908,364327946,63.31,13.15,-0.54465,NASDAQ,347798,0,16.11,Electronic Technology
CASA,"Casa Systems, Inc.",4.11,4.4,4.44,4.02,4.4,237039,4.05,0.35,0.08642,406019,365376440,8.03,1.85,0.14922,NASDAQ,427090,0,-11.67,Electronic Technology
AVID,"Avid Technology, Inc.",,,,,8.5,99700,8.61,-0.11,-0.01278,220988,365916500,10.79,4.37,0.002752,NASDAQ,164415,0,-200.95,Electronic Technology
ALLT,Allot Ltd.,11.29,10.55,11.29,10.49,10.55,297920,11.32,-0.77,-0.06802,220714,366095550,13.05,6.44,0.16018,NASDAQ,240677,0,-51.97,Electronic Technology
GXGXU,GX Acquisition Corp.,10.2,10.2,10.38,10.125,10.2,13501,,,,,366562500,0,0,0,NASDAQ,,0,,Finance
NEWT,Newtek Business Services Corp.,17.49,17.55,17.71,16.85,17.55,112912,17.05,0.5,0.02933,167953,366858180,23.99,7.59,-0.19757,NASDAQ,137788,0,13.53,Commercial Services
ORGO,"Organogenesis Holdings, Inc.",3.89,3.46,4,3.35,3.46,581955,3.34,0.12,0.03593,86754,367133680,8.35,2.47,-0.25067,NASDAQ,287809,0,-8.04,Finance
DKNGW,"DraftKings, Inc.",8.39,7.37,8.39,6.65,7.37,541634,,,,,368500000,0,0,0,NASDAQ,,0,,Finance
OCUL,"Ocular Therapeutix, Inc.",6.82,6.92,7.22,6.726,6.92,947074,6.84,0.08,0.0117,1007130,369280956,8.12,2.38,0.746,NASDAQ,1418082,0,-3.6,Health Technology
YJ,"Yunji, Inc.",3.48,3.15,3.49,3.05,3.15,202594,3.52,-0.37,-0.10511,92280,369559310,12.75,2.64,-0.42621,NASDAQ,81627,0,-2.64,Retail Trade
CFFA,CF Finance Acquisition Corp.,10.3,10.31,10.313,10.31,10.31,1004,10.34,-0.03,-0.0029,96017,370366161,10.5,9.9,0.003,NASDAQ,2,0,105.42,Finance
CTACU,ChaSerg Technology Acquisition Corp.,,,13.2,13.2,13.2,0,,,,,371448000,10.05,9.91,0,NASDAQ,,0,,Finance
PGNX,"Progenics Pharmaceuticals, Inc.",4,4.29,4.34,3.86,4.29,707420,3.94,0.35,0.08883,642346,371499414,6.37,1.89,-0.07327,NASDAQ,807971,0,-5.54,Health Technology
IOTS,Adesto Technologies Corp.,12.01,12,12.02,11.95,12,284729,11.96,0.04,0.00334,495639,371545200,12.39,6.68,0.39864,NASDAQ,247193,0,-13.37,Electronic Technology
MGTA,"Magenta Therapeutics, Inc.",9.64,9.42,9.89,9,9.42,170734,9.59,-0.17,-0.01773,152611,371942106,17.21,5.76,-0.39343,NASDAQ,172315,0,-4.43,Health Technology
USCR,"U.S. Concrete, Inc.",20,22.38,22.45,19.51,22.38,1230185,19.34,3.04,0.15719,568581,373121598,56.22,6.75,-0.31041,NASDAQ,747695,0,25.46,Non-Energy Minerals
CNTG,Centogene NV,17,18.79,18.79,16.292,18.79,25866,16.72,2.07,0.1238,12096,373193827,28.71,7.8,0.9714,NASDAQ,11265,0,-28.7,Commercial Services
GAIN,Gladstone Investment Corp.,11.25,11.32,11.42,11.14,11.32,200086,11.03,0.29,0.02629,236056,374120340,15.34,6.43,-0.12451,NASDAQ,197186,0,-53.27,Finance
CFFAU,CF Finance Acquisition Corp.,,,10.42,10.42,10.42,0,,,,,374317691,10.18,10,0,NASDAQ,,0,,Finance
HFFG,"HF Foods Group, Inc.",6.92,7.2,7.2,6.75,7.2,241563,6.83,0.37,0.05417,219767,375444720,35,5.04,-0.57813,NASDAQ,396977,0,-1.13,Distribution Services
PSNL,"Personalis, Inc.",12.83,11.94,12.83,11.57,11.94,259292,12.45,-0.51,-0.04096,266268,375799560,31.88,4.27,0.02794,NASDAQ,230446,0,-7.39,Health Technology
EH,EHang Holdings Ltd.,12.79,11.74,12.79,11.72,11.74,19883,11.71,0.03,0.00256,52889,375882938,16.24,7.84,0.08856,NASDAQ,12284,0,,Technology Services
RGP,"Resources Connection, Inc.",11.47,11.7,11.78,11.31,11.7,194137,11.26,0.44,0.03908,259826,376084800,17.93,8.66,-0.26362,NASDAQ,169350,0,11.11,Commercial Services
UBX,"Unity Biotechnology, Inc.",8.01,7.66,8.035,7.4,7.66,192041,7.79,-0.13,-0.01669,178099,376436146,10.2,4.62,0.04721,NASDAQ,297223,0,-3.75,Health Technology
XENT,"Intersect ENT, Inc.",12.28,11.58,12.39,11.07,11.58,509606,12.07,-0.49,-0.0406,550040,377035536,31.46,5.97,-0.5822,NASDAQ,462997,0,-7.41,Health Technology
KRMD,"Repro-Med Systems, Inc.",9.88,9.5,9.98,8.75,9.5,315323,9.86,-0.36,-0.03651,386876,377099650,12.23,8.52,-0.24481,NASDAQ,288712,0,339.29,Health Technology
AMOT,"Allied Motion Technologies, Inc.",36.49,38.82,39.15,36.14,38.82,40413,35.55,3.27,0.09198,57816,377895231,49.98,19,-0.10872,NASDAQ,70717,0,22.05,Electronic Technology
JMPNZ,JMP Group LLC,18.78,19.35,19.35,18.5,19.35,21588,18.76,0.59,0.03145,8784,378822690,24.42,10,-0.13445,NASDAQ,56161,0,,Finance
ACTT,Act II Global Acquisition Corp.,10.08,10.11,10.12,10.08,10.11,872748,10.08,0.03,0.00298,349237,379125000,10.44,9.2,-0.00492,NASDAQ,402826,0,28.04,Finance
PGC,Peapack-Gladstone Financial Corp.,19.56,20.13,20.25,18.95,20.13,85944,18.63,1.5,0.08052,83587,379500825,31.72,11.15,-0.26758,NASDAQ,69833,0,10.35,Finance
CDZI,"Cadiz, Inc.",10.7,10.91,10.95,10.49,10.91,131813,10.65,0.26,0.02441,142046,379625451,13.15,8.42,0.01531,NASDAQ,117042,0,-7.33,Utilities
PUYI,"Puyi, Inc.",6.3,6.3,6.3,6.11,6.3,3563,6.33,-0.03,-0.00474,4121,379982402,14.8,4.11,0.02636,NASDAQ,416,0,-181.03,Finance
ACAM,Acamar Partners Acquisition Corp.,9.92,9.97,10.01,9.92,9.97,328212,9.97,0,0,126237,380817410,10.5,9.5,0.001,NASDAQ,5,0,123.39,Finance
SCVL,"Shoe Carnival, Inc.",26.49,27.21,27.26,25.27,27.21,244969,25.52,1.69,0.06622,211412,381187611,40,12.56,-0.20588,NASDAQ,287515,0,31.96,Retail Trade
AXGN,"AxoGen, Inc.",9.34,9.63,9.74,8.791,9.63,515551,9.27,0.36,0.03883,642442,382907097,22.94,7.16,-0.42497,NASDAQ,625017,0,-13.65,Health Technology
AMTBB,"Amerant Bancorp, Inc.",9.05,9.11,9.11,9.05,9.11,403,8.63,0.48,0.05562,1478,384129527,17.5,8.01,-0.36928,NASDAQ,1885,0,9.29,Finance
APRE,"Aprea Therapeutics, Inc.",,,,,19.33,9281,19.36,-0.03,-0.00155,281798,384222410,21.6,15.1,-0.058623,NASDAQ,6401,0,,Commercial Services
COWN,"Cowen, Inc.",13.68,13.9,14.23,13.65,13.9,550273,13.47,0.43,0.03192,348550,384864590,18.36,5.75,-0.09768,NASDAQ,628169,0,-184.84,Finance
ZIXI,Zix Corp.,6.31,6.77,6.81,6.205,6.77,1606479,6.16,0.61,0.09903,1388077,385388343,10.51,2.84,0.08883,NASDAQ,904168,0,-18.93,Technology Services
PDLI,"PDL BioPharma, Inc.",3.33,3.32,3.35,3.22,3.32,958535,3.33,-0.01,-0.003,1279767,386272040,3.41,1.71,0.2312,NASDAQ,1127179,0,-3.56,Health Technology
MITK,"Mitek Systems, Inc.",9.27,9.41,9.47,9.01,9.41,595808,9.19,0.22,0.02394,343511,386524219,11.43,5.26,0.24124,NASDAQ,319424,0,81.83,Technology Services
FRPH,"FRP Holdings, Inc.",40.99,40.12,40.99,39.11,40.12,65553,40,0.12,0.003,34170,387153988,60.89,30,-0.1978,NASDAQ,53681,0,24.93,Finance
MSBI,"Midland States Bancorp, Inc.",16.07,16.57,17.24,15.9,16.57,180472,15.39,1.18,0.07667,142405,387431455,29.5,12.49,-0.35293,NASDAQ,172132,0,9.38,Finance
JMPNL,"JMP Group, Inc.",20.86,19.8,20.86,19.755,19.8,17829,20.25,-0.45,-0.02222,2678,387632520,26.25,11,-0.26072,NASDAQ,7339,0,,Finance
AMAL,Amalgamated Bank,11.52,12.21,12.27,11.375,12.21,47377,11.15,1.06,0.09507,80024,387931236,20,7.9,-0.27623,NASDAQ,40043,0,8.42,Finance
BLFS,"BioLife Solutions, Inc.",16.34,16.18,16.34,15.56,16.18,176481,16.08,0.1,0.00622,193571,388311910,21.18,7.37,-0.00478,NASDAQ,144779,0,16.43,Health Technology
CSTE,Caesarstone Ltd.,11.18,11.3,11.4,11,11.3,117333,10.94,0.36,0.03291,115062,388731300,17.85,7.65,-0.22469,NASDAQ,101122,0,24.37,Non-Energy Minerals
HIIQ,"Health Insurance Innovations, Inc.",,,,,27.39,0,27.39,0,0,979691,389312339,40.99,15.95,0.449974,NASDAQ,2375861,0,10.31,Finance
ACAMU,Acamar Partners Acquisition Corp.,10.28,10.2,10.25,10.2,10.2,2,,,,,389602566,0,0,0,NASDAQ,,0,,Finance
ANIP,"ANI Pharmaceuticals, Inc.",31.99,31.61,32.138,30.8,31.61,132135,31.39,0.22,0.00701,112709,390091550,86.96,28.28,-0.48479,NASDAQ,184423,0,-279.98,Health Technology
NEBUU,Nebula Acquisition Corp.,,,11.37,11.37,11.37,0,,,,,390843750,10.22,9.96,0,NASDAQ,,0,,Finance
KE,"Kimball Electronics, Inc.",15.07,15.65,15.68,14.932,15.65,70584,14.69,0.96,0.06535,70721,391051245,18.49,9.78,-0.04895,NASDAQ,69549,0,14.72,Commercial Services
BLBD,Blue Bird Corp.,14.35,14.5,14.825,14.24,14.5,363364,14.02,0.48,0.03424,130480,391895850,23.99,8.4,-0.34046,NASDAQ,196534,0,15.25,Producer Manufacturing
CIVBP,"Civista Bancshares, Inc.",,,,,25.41,0,49.18,-23.77,-0.48333,1092,393321390,74,25.2,-0.48333,NASDAQ,3322,0,,Finance
LCA,"Landcadia Holdings II, Inc.",9.95,9.95,9.95,9.88,9.95,86,9.95,0,0,66384,393335938,10.4,8.82,0.004,NASDAQ,1376,0,4975,Finance
STKL,"SunOpta, Inc.",4.22,4.43,4.465,4.07,4.43,585850,4.17,0.26,0.06235,621137,395026644,4.46,1.3,0.83435,NASDAQ,962759,0,-12.51,Consumer Non-Durables
